affiliationID,normalizedName,displayName,GRIDid,wiki,paperTotal,paperFamilyTotal,citationTotal,Iso3166Code,Latitude,Longitude
78577808,bharathidasan institute of technology,Bharathidasan Institute of Technology,"",http://en.wikipedia.org/wiki/Bharathidasan_Institute_of_Technology,238,236,1750,IN,10.6787,78.73254
86609021,landcare research,Landcare Research,grid.419186.3,http://en.wikipedia.org/wiki/Landcare_Research,4823,4809,174776,NZ,-43.64071,172.475449
87111246,catholic university of korea,Catholic University of Korea,grid.411947.e,http://en.wikipedia.org/wiki/Catholic_University_of_Korea,32051,31919,351877,KR,37.5859,127.004333
92008406,university of stavanger,University of Stavanger,grid.18883.3a,http://en.wikipedia.org/wiki/University_of_Stavanger,7032,6875,96225,NO,58.9375,5.6975
97187500,cubist pharmaceuticals,Cubist Pharmaceuticals,grid.417686.a,http://en.wikipedia.org/wiki/Cubist_Pharmaceuticals,616,591,28158,US,42.42283,-71.2431641
104005692,huachiew chalermprakiet university,Huachiew Chalermprakiet University,grid.444151.1,http://en.wikipedia.org/wiki/Huachiew_Chalermprakiet_University,189,188,925,TH,13.6127567,100.758125
119668213,karunya university,Karunya University,grid.412056.4,http://en.wikipedia.org/wiki/Karunya_University,2030,2024,17133,IN,10.93861,76.74667
122492136,new bulgarian university,New Bulgarian University,grid.5507.7,http://en.wikipedia.org/wiki/New_Bulgarian_University,569,561,6105,BG,42.6775,23.25306
137596753,eaton corporation,Eaton Corporation,grid.474426.7,http://en.wikipedia.org/wiki/Eaton_Corporation,11634,11567,137087,TW,25.0523758,121.537148
137918876,scott christian college,Scott Christian College,"",http://en.wikipedia.org/wiki/Scott_Christian_College,287,285,2293,IN,8.182903,77.40638
141988945,western state colorado university,Western State Colorado University,grid.422637.6,http://en.wikipedia.org/wiki/Western_State_Colorado_University,308,307,3584,US,38.5492744,-106.918495
147699246,bingol university,Bingöl University,grid.448543.a,http://en.wikipedia.org/wiki/Bingöl_University,1037,1032,10686,TR,38.8852,40.5057
153297377,medical university of south carolina,Medical University of South Carolina,grid.259828.c,http://en.wikipedia.org/wiki/Medical_University_of_South_Carolina,45338,45063,1326242,US,32.78417,-79.95083
153976015,university of ljubljana,University of Ljubljana,grid.8954.0,http://en.wikipedia.org/wiki/University_of_Ljubljana,43457,42498,684773,SI,46.04889,14.50389
168893459,allahabad university,Allahabad University,grid.411343.0,http://en.wikipedia.org/wiki/Allahabad_University,6521,6360,66985,IN,25.4652786,81.85972
170897317,duke university,Duke University,grid.26009.3d,http://en.wikipedia.org/wiki/Duke_University,195606,192195,7771420,US,36.00111,-78.93889
178613991,national taitung university,National Taitung University,grid.412088.7,http://en.wikipedia.org/wiki/National_Taitung_University,841,836,8562,TW,22.736,121.067
185990448,american academy of child and adolescent psychiatry,American Academy of Child and Adolescent Psychiatry,grid.431153.1,http://en.wikipedia.org/wiki/American_Academy_of_Child_and_Adolescent_Psychiatry,99,99,7646,US,38.9382057,-77.07378
188733180,pacific disaster center,Pacific Disaster Center,grid.473482.e,http://en.wikipedia.org/wiki/Pacific_Disaster_Center,13,13,599,US,20.750536,-156.43811
196272386,providence college,Providence College,grid.418778.5,http://en.wikipedia.org/wiki/Providence_College,4385,4337,54286,US,41.8433342,-71.43464
263913023,international university of africa,International University of Africa,grid.442398.0,http://en.wikipedia.org/wiki/International_University_of_Africa,203,202,815,SD,15.5326,32.568
868834043,university of the west of scotland,University of the West of Scotland,grid.15756.30,http://en.wikipedia.org/wiki/University_of_the_West_of_Scotland,5465,5426,89516,GB,55.84317,-4.42859
893718555,joint base san antonio,Joint Base San Antonio,grid.461685.8,http://en.wikipedia.org/wiki/Joint_Base_San_Antonio,866,864,16359,US,29.44889,-98.44889
898934258,arai helmet,Arai Helmet,"",http://en.wikipedia.org/wiki/Arai_Helmet,884,882,18160,JP,36.6533356,137.981689
911713783,diego portales university,Diego Portales University,grid.412193.c,http://en.wikipedia.org/wiki/Diego_Portales_University,4415,4308,37554,CL,-33.4498672,-70.66164
916357946,sri sivasubramaniya nadar college of engineering,Sri Sivasubramaniya Nadar College of Engineering,"",http://en.wikipedia.org/wiki/Sri_Sivasubramaniya_Nadar_College_of_Engineering,3346,3335,18929,IN,12.7525,80.19611
1286858202,the energy and resources institute,The Energy and Resources Institute,grid.419867.5,http://en.wikipedia.org/wiki/The_Energy_and_Resources_Institute,1353,1349,25915,IN,28.5899677,77.22526
1311060795,national science foundation,National Science Foundation,grid.431093.c,http://en.wikipedia.org/wiki/National_Science_Foundation,6029,5920,200076,US,38.8805656,-77.11099
1316006694,mcafee,McAfee,"","",976,976,28084,"","",""
1326324860,north carolina museum of natural sciences,North Carolina Museum of Natural Sciences,grid.421582.8,http://en.wikipedia.org/wiki/North_Carolina_Museum_of_Natural_Sciences,505,499,8929,US,35.7821846,-78.63942
1330165540,bundesanstalt fur materialforschung und prufung,Bundesanstalt für Materialforschung und -prüfung,grid.71566.33,http://en.wikipedia.org/wiki/Federal_Institute_for_Materials_Research_and_Testing,6963,6923,105905,DE,52.443203,13.2876606
1334415907,university medical center groningen,University Medical Center Groningen,grid.4494.d,http://en.wikipedia.org/wiki/University_Medical_Center_Groningen,28696,28492,654413,NL,53.2225,6.57389
2799546111,roskilde sygehus,Roskilde Sygehus,grid.416059.f,https://en.wikipedia.org/wiki/Roskilde_Sygehus,209,208,1015,DK,55.63639,12.08861
2799765569,metropolitan hospital center,Metropolitan Hospital Center,grid.415455.4,https://en.wikipedia.org/wiki/Metropolitan_Hospital_Center,259,259,4589,US,40.7849274,-73.9447
2800769186,alameda health system,Alameda Health System,grid.413529.8,https://en.wikipedia.org/wiki/Alameda_Health_System,333,332,3556,US,37.79778,-122.231941
2801230071,canary foundation,Canary Foundation,grid.478548.2,https://en.wikipedia.org/wiki/Canary_Foundation,33,33,1489,US,37.4913673,-122.228783
2801434414,finnish red cross,Finnish Red Cross,grid.452433.7,https://en.wikipedia.org/wiki/Finnish_Red_Cross,1012,1006,33192,FI,60.15952,24.9530087
2802155305,brera astronomical observatory,Brera Astronomical Observatory,grid.450217.5,https://en.wikipedia.org/wiki/Brera_Astronomical_Observatory,446,422,8192,IT,45.4714,9.1894
2802443542,gf strong rehabilitation centre,GF Strong Rehabilitation Centre,grid.418223.e,https://en.wikipedia.org/wiki/G._F._Strong_Centre,138,138,3193,CA,49.24722,-123.125832
2802476176,lankenau medical center,Lankenau Medical Center,grid.415792.c,https://en.wikipedia.org/wiki/Lankenau_Medical_Center,407,406,4095,US,39.988,-75.262
2802740592,riley hospital for children,Riley Hospital for Children,grid.414923.9,https://en.wikipedia.org/wiki/Riley_Hospital_for_Children_at_Indiana_University_Health,1697,1590,36269,US,39.7768059,-86.17917
2803079837,american university of the middle east,American University of the Middle East,grid.472279.d,https://en.wikipedia.org/wiki/American_University_of_the_Middle_East,703,692,2335,KW,29.165,48.099
6507939,china unicom,China Unicom,grid.467291.f,http://en.wikipedia.org/wiki/China_Unicom,746,739,1603,CN,39.9145775,116.358528
39063666,university of catania,University of Catania,grid.8158.4,http://en.wikipedia.org/wiki/University_of_Catania,35247,34755,648223,IT,37.50361,15.08667
45155027,technische hochschule mittelhessen,Technische Hochschule Mittelhessen,grid.440967.8,http://en.wikipedia.org/wiki/Technische_Hochschule_Mittelhessen—University_of_Applied_Sciences,720,713,3194,DE,50.58694,8.68306
49433721,nigerian institute of medical research,Nigerian Institute of Medical Research,grid.416197.c,http://en.wikipedia.org/wiki/Nigerian_Institute_of_Medical_Research,449,449,4561,NG,6.514228,3.372349
49645291,national taipei university of education,National Taipei University of Education,grid.445072.0,http://en.wikipedia.org/wiki/National_Taipei_University_of_Education,925,919,4675,TW,25.0253,121.5409
51622183,shaanxi university of science and technology,Shaanxi University of Science and Technology,grid.454711.2,http://en.wikipedia.org/wiki/Shaanxi_University_of_Science_and_Technology,7549,7521,42070,CN,34.3811569,108.978516
51882195,universidade luterana do brasil,Universidade Luterana do Brasil,grid.411513.3,http://en.wikipedia.org/wiki/Universidade_Luterana_do_Brasil,9468,9432,40236,BR,-29.8876839,-51.15966
52719799,blekinge institute of technology,Blekinge Institute of Technology,grid.418400.9,http://en.wikipedia.org/wiki/Blekinge_Institute_of_Technology,3568,3455,48813,SE,56.18139,15.59056
54713919,geisinger health system,Geisinger Health System,grid.280776.c,http://en.wikipedia.org/wiki/Geisinger_Health_System,2106,2084,40136,US,40.96816,-76.60423
136738944,advanced technologies center,Advanced Technologies Center,"",http://en.wikipedia.org/wiki/Advanced_Technologies_Center,65,65,1225,RU,55.75696,37.61502
158911535,sri krishna college of engineering technology,Sri Krishna College of Engineering & Technology,"",http://en.wikipedia.org/wiki/Sri_Krishna_College_of_Engineering_&_Technology,663,662,2768,IN,11.0247,77.00298
159385669,chiba university,Chiba University,grid.136304.3,http://en.wikipedia.org/wiki/Chiba_University,52219,51126,862409,JP,35.631115,140.096634
167138147,istanbul bilim university,Istanbul Bilim University,grid.411773.7,http://en.wikipedia.org/wiki/Istanbul_Bilim_University,945,942,7128,TR,41.06537,29.0051537
168528297,kuban state medical university,Kuban State Medical University,grid.411150.0,http://en.wikipedia.org/wiki/Kuban_State_Medical_University,536,536,1142,RU,45.0151253,38.97493
168673124,tianjin urban construction institute,Tianjin Urban Construction Institute,"",http://en.wikipedia.org/wiki/Tianjin_Chengjian_University,1375,1369,8955,CN,39.14111,117.007393
173755004,universidad michoacana de san nicolas de hidalgo,Universidad Michoacana de San Nicolás de Hidalgo,grid.412205.0,http://en.wikipedia.org/wiki/Universidad_Michoacana_de_San_Nicolás_de_Hidalgo,8809,8624,65739,MX,19.6914,-101.2069
174689663,universidad de flores,Universidad de Flores,grid.441620.5,http://en.wikipedia.org/wiki/Universidad_de_Flores,136,136,251,AR,-34.6325,-58.4628
197854408,university of malta,University of Malta,grid.4462.4,http://en.wikipedia.org/wiki/University_of_Malta,6933,6821,79489,MT,35.90194,14.4825
198959115,changzhi medical college,Changzhi Medical College,grid.254020.1,http://en.wikipedia.org/wiki/Changzhi_Medical_College,1066,1065,4430,CN,36.19581,113.116493
201969901,bangabandhu sheikh mujib medical university,Bangabandhu Sheikh Mujib Medical University,grid.411509.8,http://en.wikipedia.org/wiki/Bangabandhu_Sheikh_Mujib_Medical_University,3597,3597,12946,BD,23.7389088,90.39477
204743663,university of mysore,University of Mysore,grid.413039.c,http://en.wikipedia.org/wiki/University_of_Mysore,7451,7340,63627,IN,12.3081808,76.6385651
244923355,mangalayatan university,Mangalayatan University,grid.449073.d,http://en.wikipedia.org/wiki/Mangalayatan_University,91,91,594,IN,27.88625,78.07383
912996154,jura elektroapparate,Jura Elektroapparate,"",http://en.wikipedia.org/wiki/Jura_Elektroapparate,430,429,4706,CH,47.3019066,7.7720623
1288051870,organisation for economic co operation and development,Organisation for Economic Co-operation and Development,grid.36193.3e,http://en.wikipedia.org/wiki/Organisation_for_Economic_Co-operation_and_Development,7253,7119,129004,FR,48.86194,2.269694
1318687432,national academy of sciences,National Academy of Sciences,grid.275752.0,http://en.wikipedia.org/wiki/National_Academy_of_Sciences,20244,19858,210794,US,38.893,-77.0477
1325899441,university health network,University Health Network,grid.231844.8,http://en.wikipedia.org/wiki/University_Health_Network,25963,25856,832715,CA,43.6585846,-79.38729
1328594524,children s mercy hospital,Children's Mercy Hospital,grid.239559.1,http://en.wikipedia.org/wiki/Children's_Mercy_Hospital,6372,6326,104216,US,39.085,-94.58
2800701874,tamil nadu dr m g r medical university,Tamil Nadu Dr. M.G.R. Medical University,grid.418789.b,https://en.wikipedia.org/wiki/Tamil_Nadu_Dr._M.G.R._Medical_University,501,501,1074,IN,13.0099468,80.21823
2801502816,texas college,Texas College,grid.462933.9,https://en.wikipedia.org/wiki/Texas_College,1338,1334,23821,US,32.3756027,-95.31239
8975392,osmania university,Osmania University,grid.412419.b,http://en.wikipedia.org/wiki/Osmania_University,8373,8276,75159,IN,17.411,78.529
9796191,university college of applied sciences,University College of Applied Sciences,grid.461047.0,http://en.wikipedia.org/wiki/University_College_of_Applied_Sciences,170,170,1065,"",31.4979229,34.4369469
15881279,notre dame of maryland university,Notre Dame of Maryland University,grid.421318.d,http://en.wikipedia.org/wiki/Notre_Dame_of_Maryland_University,372,372,3024,US,39.352,-76.622
17856709,bridgewater state university,Bridgewater State University,grid.253292.d,http://en.wikipedia.org/wiki/Bridgewater_State_University,1559,1543,12216,US,41.9868736,-70.97285
19515543,national root crops research institute,National Root Crops Research Institute,grid.463494.8,http://en.wikipedia.org/wiki/National_Root_Crops_Research_Institute,234,231,2636,NG,6.416474,7.920151
28813325,civil aviation university of china,Civil Aviation University of China,grid.411713.1,http://en.wikipedia.org/wiki/Civil_Aviation_University_of_China,5241,5229,16242,CN,39.10139,117.404716
33585257,anna university,Anna University,grid.252262.3,http://en.wikipedia.org/wiki/Anna_University,18273,18192,208702,IN,13.01268,80.23636
51185872,jining medical university,Jining Medical University,grid.449428.7,http://en.wikipedia.org/wiki/Jining_Medical_University,2451,2449,9903,CN,35.3967438,116.5968
55202024,uthman dan fodiyo university,Uthman dan Fodiyo University,grid.412771.6,http://en.wikipedia.org/wiki/Usmanu_Danfodiyo_University,1630,1625,6618,NG,13.1275406,5.204601
63185352,molecular medicine partnership unit,Molecular Medicine Partnership Unit,"",http://en.wikipedia.org/wiki/Molecular_Medicine_Partnership_Unit,287,284,18237,"","",""
64045040,fooyin university,Fooyin University,grid.411396.8,http://en.wikipedia.org/wiki/Fooyin_University,1730,1710,39087,TW,22.6042,120.39
76134821,medical university of vienna,Medical University of Vienna,grid.22937.3d,http://en.wikipedia.org/wiki/Medical_University_of_Vienna,35115,34775,910494,AT,48.22,16.35139
80335173,stonehill college,Stonehill College,grid.419689.b,http://en.wikipedia.org/wiki/Stonehill_College,664,650,8774,US,42.057,-71.08
86959772,rafsanjan university of medical sciences,Rafsanjan University of Medical Sciences,grid.412653.7,http://en.wikipedia.org/wiki/Rafsanjan_University_of_Medical_Sciences,1513,1512,8421,IR,30.4091167,55.9803734
89226531,rangsit university,Rangsit University,grid.412665.2,http://en.wikipedia.org/wiki/Rangsit_University,1417,1413,10031,TH,13.9648752,100.586464
102335020,karlsruhe institute of technology,Karlsruhe Institute of Technology,grid.7892.4,http://en.wikipedia.org/wiki/Karlsruhe_Institute_of_Technology,70109,67862,1334968,DE,49.00944,8.41167
110017253,francois rabelais university,François Rabelais University,grid.12366.30,http://en.wikipedia.org/wiki/François_Rabelais_University,12183,11911,193500,FR,47.35633,0.70312
110594554,ikerbasque,Ikerbasque,grid.424810.b,http://en.wikipedia.org/wiki/Ikerbasque,5716,5548,107188,ES,43.2642365,-2.942208
