affiliationID,displayName,normalizedName,wiki,paperTotal,citationTotal,Latitude,Longitude,GRIDid
158911535,Sri Krishna College of Engineering & Technology,sri krishna college of engineering technology,http://en.wikipedia.org/wiki/Sri_Krishna_College_of_Engineering_&_Technology,584,2395,11.0247,77.00298,""
159385669,Chiba University,chiba university,http://en.wikipedia.org/wiki/Chiba_University,51508,836612,35.631115,140.096634,grid.136304.3
167138147,Istanbul Bilim University,istanbul bilim university,http://en.wikipedia.org/wiki/Istanbul_Bilim_University,926,6611,41.06537,29.0051537,grid.411773.7
168528297,Kuban State Medical University,kuban state medical university,http://en.wikipedia.org/wiki/Kuban_State_Medical_University,500,1006,45.0151253,38.97493,grid.411150.0
168673124,Tianjin Urban Construction Institute,tianjin urban construction institute,http://en.wikipedia.org/wiki/Tianjin_Chengjian_University,1297,7970,39.14111,117.007393,""
173755004,Universidad Michoacana de San Nicolás de Hidalgo,universidad michoacana de san nicolas de hidalgo,http://en.wikipedia.org/wiki/Universidad_Michoacana_de_San_Nicolás_de_Hidalgo,8577,62330,19.6914,-101.2069,grid.412205.0
197854408,University of Malta,university of malta,http://en.wikipedia.org/wiki/University_of_Malta,6711,75171,35.90194,14.4825,grid.4462.4
198959115,Changzhi Medical College,changzhi medical college,http://en.wikipedia.org/wiki/Changzhi_Medical_College,802,3763,36.19581,113.116493,grid.254020.1
201969901,Bangabandhu Sheikh Mujib Medical University,bangabandhu sheikh mujib medical university,http://en.wikipedia.org/wiki/Bangabandhu_Sheikh_Mujib_Medical_University,3530,12118,23.7389088,90.39477,grid.411509.8
204743663,University of Mysore,university of mysore,http://en.wikipedia.org/wiki/University_of_Mysore,7290,61231,12.3081808,76.6385651,grid.413039.c
244923355,Mangalayatan University,mangalayatan university,http://en.wikipedia.org/wiki/Mangalayatan_University,89,541,27.88625,78.07383,grid.449073.d
912996154,Jura Elektroapparate,jura elektroapparate,http://en.wikipedia.org/wiki/Jura_Elektroapparate,415,3782,47.3019066,7.7720623,""
1288051870,Organisation for Economic Co-operation and Development,organisation for economic co operation and development,http://en.wikipedia.org/wiki/Organisation_for_Economic_Co-operation_and_Development,7115,125291,48.86194,2.269694,grid.36193.3e
1318687432,National Academy of Sciences,national academy of sciences,http://en.wikipedia.org/wiki/National_Academy_of_Sciences,19922,202173,38.893,-77.0477,grid.275752.0
1325899441,University Health Network,university health network,http://en.wikipedia.org/wiki/University_Health_Network,25110,783763,43.6585846,-79.38729,grid.231844.8
1328594524,Children's Mercy Hospital,children s mercy hospital,http://en.wikipedia.org/wiki/Children's_Mercy_Hospital,6185,97107,39.085,-94.58,grid.239559.1
2800701874,Tamil Nadu Dr. M.G.R. Medical University,tamil nadu dr m g r medical university,https://en.wikipedia.org/wiki/Tamil_Nadu_Dr._M.G.R._Medical_University,496,1004,13.0099468,80.21823,grid.418789.b
2801502816,Texas College,texas college,https://en.wikipedia.org/wiki/Texas_College,1332,23297,32.3756027,-95.31239,grid.462933.9
8975392,Osmania University,osmania university,http://en.wikipedia.org/wiki/Osmania_University,8202,72277,17.411,78.529,grid.412419.b
9796191,University College of Applied Sciences,university college of applied sciences,http://en.wikipedia.org/wiki/University_College_of_Applied_Sciences,165,923,31.4979229,34.4369469,grid.461047.0
15881279,Notre Dame of Maryland University,notre dame of maryland university,http://en.wikipedia.org/wiki/Notre_Dame_of_Maryland_University,350,2844,39.352,-76.622,grid.421318.d
17856709,Bridgewater State University,bridgewater state university,http://en.wikipedia.org/wiki/Bridgewater_State_University,1529,11402,41.9868736,-70.97285,grid.253292.d
19515543,National Root Crops Research Institute,national root crops research institute,http://en.wikipedia.org/wiki/National_Root_Crops_Research_Institute,219,2518,6.416474,7.920151,grid.463494.8
28813325,Civil Aviation University of China,civil aviation university of china,http://en.wikipedia.org/wiki/Civil_Aviation_University_of_China,5125,15234,39.10139,117.404716,grid.411713.1
33585257,Anna University,anna university,http://en.wikipedia.org/wiki/Anna_University,17729,198616,13.01268,80.23636,grid.252262.3
51185872,Jining Medical University,jining medical university,http://en.wikipedia.org/wiki/Jining_Medical_University,2018,10253,35.3967438,116.5968,grid.449428.7
55202024,Uthman dan Fodiyo University,uthman dan fodiyo university,http://en.wikipedia.org/wiki/Usmanu_Danfodiyo_University,1538,6167,13.1275406,5.204601,grid.412771.6
64045040,Fooyin University,fooyin university,http://en.wikipedia.org/wiki/Fooyin_University,1684,37336,22.6042,120.39,grid.411396.8
76134821,Medical University of Vienna,medical university of vienna,http://en.wikipedia.org/wiki/Medical_University_of_Vienna,34338,864276,48.22,16.35139,grid.22937.3d
80335173,Stonehill College,stonehill college,http://en.wikipedia.org/wiki/Stonehill_College,646,8562,42.057,-71.08,grid.419689.b
86959772,Rafsanjan University of Medical Sciences,rafsanjan university of medical sciences,http://en.wikipedia.org/wiki/Rafsanjan_University_of_Medical_Sciences,1452,7715,30.4091167,55.9803734,grid.412653.7
89226531,Rangsit University,rangsit university,http://en.wikipedia.org/wiki/Rangsit_University,1366,9660,13.9648752,100.586464,grid.412665.2
102335020,Karlsruhe Institute of Technology,karlsruhe institute of technology,http://en.wikipedia.org/wiki/Karlsruhe_Institute_of_Technology,68668,1284173,49.00944,8.41167,grid.7892.4
110017253,François Rabelais University,francois rabelais university,http://en.wikipedia.org/wiki/François_Rabelais_University,11819,185243,47.35633,0.70312,grid.12366.30
110594554,Ikerbasque,ikerbasque,http://en.wikipedia.org/wiki/Ikerbasque,5349,97349,43.2642365,-2.942208,grid.424810.b
111950717,Macau University of Science and Technology,macau university of science and technology,http://en.wikipedia.org/wiki/Macau_University_of_Science_and_Technology,4022,39673,22.1524487,113.5677,grid.259384.1
127110123,Universidade Estadual de Londrina,universidade estadual de londrina,http://en.wikipedia.org/wiki/State_University_of_Londrina,18490,93064,-23.32531,-51.19998,grid.411400.0
129708740,Fujian Medical University,fujian medical university,http://en.wikipedia.org/wiki/Fujian_Medical_University,14670,75486,26.06745,119.299492,grid.256112.3
131240579,Bard College at Simon's Rock,bard college at simon s rock,http://en.wikipedia.org/wiki/Bard_College_at_Simon's_Rock,208,4040,42.20841,-73.38118,grid.422253.0
133388076,Gulu University,gulu university,http://en.wikipedia.org/wiki/Gulu_University,478,3242,2.78833,32.31694,grid.442626.0
143002897,"University of the South, Toulon-Var",university of the south toulon var,"http://en.wikipedia.org/wiki/University_of_the_South,_Toulon-Var",2748,32338,43.13611,6.01944,grid.12611.35
150913223,Texas Woman's University,texas woman s university,http://en.wikipedia.org/wiki/Texas_Woman's_University,4104,52565,33.225,-97.128,grid.264797.9
157780454,Nature Conservancy Council,nature conservancy council,http://en.wikipedia.org/wiki/Nature_Conservancy_Council,230,6860,"","",""
168719708,City University of Hong Kong,city university of hong kong,http://en.wikipedia.org/wiki/City_University_of_Hong_Kong,51855,1061532,22.336422,114.172989,grid.35030.35
204553293,China University of Petroleum,china university of petroleum,http://en.wikipedia.org/wiki/China_University_of_Petroleum,38216,239323,40.2194824,116.24707,grid.411519.9
205105246,Senri Kinran University,senri kinran university,http://en.wikipedia.org/wiki/Senri_Kinran_University,82,962,34.82675,135.514191,grid.444847.f
254651091,University of Health and Allied Sciences,university of health and allied sciences,http://en.wikipedia.org/wiki/University_of_Health_and_Allied_Sciences,559,2279,6.603,0.46669,grid.449729.5
315704651,Leibniz Association,leibniz association,http://en.wikipedia.org/wiki/Leibniz_Association,27748,588179,52.5307961,13.3824148,grid.413453.4
317356780,Osaka City University,osaka city university,http://en.wikipedia.org/wiki/Osaka_City_University,33040,511290,34.5927353,135.507538,grid.261445.0
1280259254,Henry M. Jackson Foundation for the Advancement of Military Medicine,henry m jackson foundation for the advancement of military medicine,http://en.wikipedia.org/wiki/Henry_M._Jackson_Foundation_for_the_Advancement_of_Military_Medicine,1437,24228,39.02962,-77.13732,grid.201075.1
1284953967,Nature Publishing Group,nature publishing group,http://en.wikipedia.org/wiki/Nature_Publishing_Group,107,2073,51.5337067,-0.1214633,""
1289525096,Texas Biomedical Research Institute,texas biomedical research institute,http://en.wikipedia.org/wiki/Texas_Biomedical_Research_Institute,3309,128638,29.43667,-98.63722,grid.250889.e
1290900354,Tufts Medical Center,tufts medical center,http://en.wikipedia.org/wiki/Tufts_Medical_Center,14440,583807,42.34951,-71.06331,grid.67033.31
1308893265,Shaheed Benazir Bhutto University,shaheed benazir bhutto university,"http://en.wikipedia.org/wiki/Shaheed_Benazir_Bhutto_University,_Shaheed_Benazirabad",391,2246,26.2394772,68.40117,grid.449433.d
1309849503,RAND Corporation,rand corporation,http://en.wikipedia.org/wiki/RAND_Corporation,17298,513568,34.0095978,-118.490669,grid.34474.30
1310987316,International AIDS Vaccine Initiative,international aids vaccine initiative,http://en.wikipedia.org/wiki/International_AIDS_Vaccine_Initiative,686,30007,40.70234,-74.0108261,grid.420368.b
1311269955,Apple Inc.,apple inc,http://en.wikipedia.org/wiki/Apple_Inc.,19726,486867,37.33167,-122.03083,grid.474412.0
1335686170,Center for Devices and Radiological Health,center for devices and radiological health,http://en.wikipedia.org/wiki/Center_for_Devices_and_Radiological_Health,2459,41760,39.0352249,-76.98307,grid.413579.d
2799553609,Rothamsted Research,rothamsted research,http://en.wikipedia.org/wiki/Rothamsted_Research,5116,217431,51.80917,-0.35528,grid.418374.d
2799848540,Center for Open Science,center for open science,https://en.wikipedia.org/wiki/Center_for_Open_Science,308,6889,38.0318832,-78.48415,grid.466501.0
2799899409,Hadassah Medical Center,hadassah medical center,https://en.wikipedia.org/wiki/Hadassah_Medical_Center,2233,47568,31.79722,35.24194,grid.17788.31
2800394539,Izaak Walton Killam Health Centre,izaak walton killam health centre,http://en.wikipedia.org/wiki/IWK_Health_Centre,300,10370,44.6376381,-63.58425,grid.414870.e
2800471911,Lokmanya Tilak Municipal General Hospital,lokmanya tilak municipal general hospital,https://en.wikipedia.org/wiki/Lokmanya_Tilak_Municipal_General_Hospital,288,1565,19.03613,72.85927,grid.415652.1
2801795740,Hospital de Sant Pau,hospital de sant pau,https://en.wikipedia.org/wiki/Hospital_de_Sant_Pau,1770,32114,41.41278,2.17444,grid.413396.a
2802220196,Sir Charles Gairdner Hospital,sir charles gairdner hospital,https://en.wikipedia.org/wiki/Sir_Charles_Gairdner_Hospital,5803,132776,-31.9683,115.8151,grid.3521.5
2802964606,Canberra Hospital,canberra hospital,https://en.wikipedia.org/wiki/Canberra_Hospital,2717,49451,-35.3454,149.1009,grid.413314.0
3020100970,Chang Gung Memorial Hospital,chang gung memorial hospital,https://en.wikipedia.org/wiki/Chang_Gung_Medical_Foundation,1278,16378,25.03203,121.366348,grid.413801.f
36053171,"California State University, Chico",california state university chico,"http://en.wikipedia.org/wiki/California_State_University,_Chico",2867,40535,39.73167,-121.849442,grid.253555.1
51601045,University of Bath,university of bath,http://en.wikipedia.org/wiki/University_of_Bath,36466,880137,51.3796,-2.328,grid.7340.0
61575859,Josai International University,josai international university,http://en.wikipedia.org/wiki/Josai_International_University,501,4426,35.582,140.392,grid.440885.5
69425150,Imam Khomeini International University,imam khomeini international university,http://en.wikipedia.org/wiki/Imam_Khomeini_International_University,3245,29381,36.533,50.0,grid.411537.5
79209787,Salisbury NHS Foundation Trust,salisbury nhs foundation trust,http://en.wikipedia.org/wiki/Salisbury_NHS_Foundation_Trust,273,3515,51.04553,-1.788715,grid.419439.2
80538482,Harran University,harran university,http://en.wikipedia.org/wiki/Harran_University,3536,43910,37.17549,38.7997932,grid.411999.d
89079967,Kwandong University,kwandong university,http://en.wikipedia.org/wiki/Catholic_Kwandong_University,3107,37951,37.7364,128.8717,grid.411199.5
95630760,Camden and Islington NHS Foundation Trust,camden and islington nhs foundation trust,http://en.wikipedia.org/wiki/Camden_and_Islington_NHS_Foundation_Trust,319,4895,51.5365334,-0.131516,grid.450564.6
99399873,Seattle Children's Research Institute,seattle children s research institute,http://en.wikipedia.org/wiki/Seattle_Children's_Research_Institute,3367,55889,47.61611,-122.334167,""
107341208,Louisiana State University System,louisiana state university system,http://en.wikipedia.org/wiki/Louisiana_State_University_System,144,7224,30.4158916,-91.16901,grid.410428.b
107470533,Tamkang University,tamkang university,http://en.wikipedia.org/wiki/Tamkang_University,10057,119029,25.175,121.449,grid.264580.d
119443389,East Tennessee State University,east tennessee state university,http://en.wikipedia.org/wiki/East_Tennessee_State_University,11771,151990,36.30333,-82.36917,grid.255381.8
129862065,"Government Medical College, Thiruvananthapuram",government medical college thiruvananthapuram,"http://en.wikipedia.org/wiki/Government_Medical_College,_Thiruvananthapuram",9366,38521,8.524,76.928,grid.413226.0
130194489,University of Alicante,university of alicante,http://en.wikipedia.org/wiki/University_of_Alicante,21585,308519,38.38464,-0.5131472,grid.5268.9
135191193,University of Indianapolis,university of indianapolis,http://en.wikipedia.org/wiki/University_of_Indianapolis,2000,26440,39.70972,-86.13514,grid.266471.0
137674396,RK University,rk university,http://en.wikipedia.org/wiki/RK_University,219,671,22.2427,70.8995,grid.449487.2
137982388,Janssen Pharmaceutica,janssen pharmaceutica,http://en.wikipedia.org/wiki/Janssen_Pharmaceutica,16159,353105,51.31961,4.85576,""
154549908,"Indian Institute of Technology, Jodhpur",indian institute of technology jodhpur,http://en.wikipedia.org/wiki/Indian_Institute_of_Technology_Jodhpur,1202,5925,26.271,73.033,grid.462385.e
169251466,Xavier University of Louisiana,xavier university of louisiana,http://en.wikipedia.org/wiki/Xavier_University_of_Louisiana,1311,20180,29.96522,-90.1069946,grid.268355.f
172982924,University College of Medical Sciences,university college of medical sciences,http://en.wikipedia.org/wiki/University_College_of_Medical_Sciences,4011,33497,28.688,77.3068,grid.412444.3
